antecedente,consecuente,support,confidence,lift,n_antecedentes
daily_ai_tool_usage_hrs=alto + degree_type=b.sc/b.a/b.com + interview_anxiety_score=alto,burnout_cat=alto,0.030848097850526127,0.5853242320819113,1.7046150174224126,3
college_tier=tier_3 + degree_type=b.sc/b.a/b.com + motivation_score=bajo,burnout_cat=alto,0.033995862937314505,0.5851393188854489,1.7040765025372724,3
seeks_career_counseling=no + stress_level=alto,burnout_cat=alto,0.051353538987319,0.5850409836065573,1.703790124861527,2
degree_type=b.tech/b.e. + motivation_score=bajo + stream=cs/it,burnout_cat=alto,0.051713283568666245,0.5849440488301119,1.7035078258098517,3
interview_anxiety_score=alto + motivation_score=bajo + stress_level=medio,burnout_cat=alto,0.07815451029768865,0.5847913862718709,1.7030632330950581,3
daily_study_hours=bajo + seeks_career_counseling=si + social_media_hrs_per_day=medio,burnout_cat=alto,0.03318643762928321,0.5847860538827258,1.7030477038035692,3
ai_dependency_score=alto + resume_confidence_score=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.07257846928680636,0.5847826086956521,1.7030376705308947,3
internship_experience=1 + placement_anxiety_score=alto + stream=cs/it,burnout_cat=alto,0.043079413616332406,0.5841463414634147,1.7011846963676553,3
career_clarity_score=bajo + motivation_score=bajo + resume_confidence_score=bajo,burnout_cat=alto,0.06745210900260815,0.5841121495327103,1.7010851206532753,3
college_tier=tier_3 + motivation_score=bajo + resume_confidence_score=bajo,burnout_cat=alto,0.08462991276193903,0.5841092489137183,1.7010766733032041,3
ai_dependency_score=medio + career_clarity_score=medio + seeks_career_counseling=si,burnout_cat=alto,0.03417573522798813,0.5837173579109063,1.699935385702296,3
ai_replaces_own_thinking_score=medio + career_clarity_score=bajo + fear_of_job_loss_to_ai=alto,burnout_cat=alto,0.05683964385286447,0.5835641735918745,1.6994892734856082,3
seeks_career_counseling=si + sleep_hours=medio + social_media_hrs_per_day=medio,burnout_cat=alto,0.054051623347423326,0.583495145631068,1.699288246273401,3
career_clarity_score=medio + motivation_score=bajo + stream=cs/it,burnout_cat=alto,0.055310729382138685,0.5834914611005693,1.6992775159709872,3
ai_replaces_own_thinking_score=bajo + placement_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.05495098480079144,0.5830152671755725,1.6978907165335753,3
motivation_score=bajo + placement_anxiety_score=alto + uses_ai_for_assignments=rarely,burnout_cat=alto,0.040741073837575324,0.5830115830115831,1.697879987298531,3
college_tier=tier_3 + seeks_career_counseling=si + sleep_hours=medio,burnout_cat=alto,0.06664268369457685,0.5830055074744296,1.6978622937685128,3
seeks_career_counseling=si + social_media_hrs_per_day=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.03129777857721018,0.5829145728643217,1.6975974687476145,3
ai_dependency_score=alto + internship_experience=1 + resume_confidence_score=bajo,burnout_cat=alto,0.038312797913481425,0.5827633378932968,1.6971570335347217,3
degree_type=m.tech/m.sc + motivation_score=bajo,burnout_cat=alto,0.03579458584405072,0.582723279648609,1.6970403736021173,2
ai_dependency_score=alto + social_media_hrs_per_day=alto,burnout_cat=alto,0.04658692328446803,0.5826771653543307,1.6969060768923003,2
daily_study_hours=medio + seeks_career_counseling=si + social_media_hrs_per_day=medio,burnout_cat=alto,0.03867254249482867,0.5826558265582655,1.696843932818584,3
daily_study_hours=medio + motivation_score=bajo,burnout_cat=alto,0.09641154780106125,0.5826086956521739,1.696706675473159,2
motivation_score=bajo + resume_confidence_score=bajo + social_media_hrs_per_day=alto,burnout_cat=alto,0.06421440777048296,0.5823817292006525,1.6960456906710462,3
motivation_score=bajo + placement_anxiety_score=alto + stress_level=medio,burnout_cat=alto,0.07311808615882723,0.582378223495702,1.6960354811547171,3
ai_dependency_score=alto + ai_replaces_own_thinking_score=medio + internship_experience=1,burnout_cat=alto,0.040741073837575324,0.5822622107969152,1.6956976222762965,3
college_tier=tier_3 + motivation_score=bajo,burnout_cat=alto,0.11403903228707618,0.5821854912764004,1.6954741952598993,2
ai_replaces_own_thinking_score=medio + motivation_score=bajo + social_media_hrs_per_day=medio,burnout_cat=alto,0.05459124021944419,0.5819750719079578,1.694861399828335,3
ai_dependency_score=alto + fear_of_job_loss_to_ai=alto + weekly_job_application_count=alto,burnout_cat=alto,0.10045867434121773,0.5817708333333333,1.6942666044613235,3
degree_type=b.sc/b.a/b.com + seeks_career_counseling=si + sleep_hours=medio,burnout_cat=alto,0.034895224390682614,0.5817091454272864,1.694086953380303,3
interview_anxiety_score=alto + sleep_hours=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.04173037143628024,0.5814536340852131,1.6933428385001268,3
ai_replaces_own_thinking_score=medio + college_tier=tier_2 + interview_anxiety_score=alto,burnout_cat=alto,0.038222861768144614,0.5813953488372092,1.6931730968362833,3
internship_experience=1 + motivation_score=bajo,burnout_cat=alto,0.0810324669484666,0.5812903225806453,1.6928672333091133,2
seeks_career_counseling=no + sleep_hours=medio + stress_level=alto,burnout_cat=alto,0.03345624606529364,0.5812499999999999,1.692749803562074,3
ai_replaces_own_thinking_score=medio + daily_study_hours=bajo + placement_anxiety_score=alto,burnout_cat=alto,0.06052702581167371,0.581174438687392,1.6925297495456029,3
daily_ai_tool_usage_hrs=alto + interview_anxiety_score=alto + stream=cs/it,burnout_cat=alto,0.07608597895494199,0.581043956043956,1.6921497504590743,3
ai_dependency_score=alto + college_tier=tier_3 + weekly_job_application_count=alto,burnout_cat=alto,0.06268549329975717,0.5808333333333333,1.691536362842675,3
ai_dependency_score=alto + daily_study_hours=bajo + stream=cs/it,burnout_cat=alto,0.041370626854933,0.5808080808080809,1.6914628209808935,3
ai_replaces_own_thinking_score=medio + degree_type=b.tech/b.e. + placement_anxiety_score=alto,burnout_cat=alto,0.05306232574871841,0.5807086614173228,1.6911732860919884,3
placement_anxiety_score=alto + sleep_hours=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.04110081841892257,0.5806861499364676,1.6911077268579318,3
motivation_score=bajo + sleep_hours=medio + stream=cs/it,burnout_cat=alto,0.07959348862307762,0.5803278688524591,1.6900643200027483,3
college_tier=tier_2 + motivation_score=bajo + stream=cs/it,burnout_cat=alto,0.04038132925622808,0.5801033591731267,1.6894104899544253,3
ai_dependency_score=medio + degree_type=b.tech/b.e. + seeks_career_counseling=si,burnout_cat=alto,0.03462541595467218,0.5798192771084337,1.6885831697665465,3
ai_replaces_own_thinking_score=medio + interview_anxiety_score=alto + stream=cs/it,burnout_cat=alto,0.07878406331504632,0.5797485109199206,1.6883770803872702,3
college_tier=tier_2 + daily_study_hours=medio + motivation_score=bajo,burnout_cat=alto,0.04119075456425938,0.5797468354430381,1.6883722009667732,3
college_tier=tier_2 + motivation_score=bajo + social_media_hrs_per_day=alto,burnout_cat=alto,0.03138771472254699,0.5797342192691031,1.6883354594167514,3
career_clarity_score=bajo + daily_ai_tool_usage_hrs=alto + resume_confidence_score=bajo,burnout_cat=alto,0.03435560751866175,0.5796661608497723,1.688137255759198,3
motivation_score=bajo + social_media_hrs_per_day=alto,burnout_cat=alto,0.08364061516323411,0.5794392523364487,1.6874764396880493,2
ai_replaces_own_thinking_score=medio + college_tier=tier_3 + placement_anxiety_score=alto,burnout_cat=alto,0.06691249213058728,0.5794392523364486,1.687476439688049,3
ai_replaces_own_thinking_score=medio + career_clarity_score=bajo + daily_ai_tool_usage_hrs=alto,burnout_cat=alto,0.035165032826693046,0.5792592592592593,1.6869522534582775,3
ai_dependency_score=alto + ai_replaces_own_thinking_score=medio + college_tier=tier_3,burnout_cat=alto,0.06016728123032647,0.5792207792207793,1.686840189668896,3
internship_experience=1 + motivation_score=bajo + resume_confidence_score=bajo,burnout_cat=alto,0.06727223671193452,0.5789473684210525,1.6860439469548671,3
ai_dependency_score=alto + resume_confidence_score=bajo + stream=cs/it,burnout_cat=alto,0.059627664358305604,0.5785340314136126,1.6848402030612777,3
ai_dependency_score=alto + resume_confidence_score=bajo + uses_ai_for_assignments=frequently,burnout_cat=alto,0.0314776508678838,0.578512396694215,1.68477719718255,3
career_clarity_score=medio + motivation_score=bajo + resume_confidence_score=bajo,burnout_cat=alto,0.06574332224120874,0.5783227848101266,1.6842249985080662,3
daily_study_hours=medio + degree_type=b.tech/b.e. + motivation_score=bajo,burnout_cat=alto,0.0421800521629643,0.5782983970406905,1.6841539750380927,3
ai_replaces_own_thinking_score=medio + college_tier=tier_3 + interview_anxiety_score=alto,burnout_cat=alto,0.07086968252540696,0.578136463683052,1.6836823833661225,3
ai_dependency_score=alto + placement_anxiety_score=alto + stress_level=medio,burnout_cat=alto,0.048295710045867433,0.5780409041980624,1.6834040895176154,3
fear_of_job_loss_to_ai=alto + resume_confidence_score=bajo + sleep_hours=bajo,burnout_cat=alto,0.033006565338609586,0.5779527559055118,1.6831473789715519,3
career_clarity_score=medio + college_tier=tier_3 + motivation_score=bajo,burnout_cat=alto,0.049554816080582785,0.5775681341719077,1.682027261356061,3
internship_experience=0 + motivation_score=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.03750337260545013,0.577562326869806,1.682010348995645,3
motivation_score=bajo + stream=cs/it + stress_level=medio,burnout_cat=alto,0.06799172587462901,0.5775401069518716,1.6819456388679572,3
degree_type=b.tech/b.e. + motivation_score=bajo + resume_confidence_score=bajo,burnout_cat=alto,0.06475402464250382,0.5773857257417803,1.6814960409960331,3
interview_anxiety_score=alto + social_media_hrs_per_day=alto + stream=cs/it,burnout_cat=alto,0.04262973288964835,0.5773447015834349,1.6813765680739161,3
ai_replaces_own_thinking_score=medio + placement_anxiety_score=alto + weekly_job_application_count=alto,burnout_cat=alto,0.10243726953862757,0.5772934617334009,1.6812273444247472,3
daily_study_hours=bajo + motivation_score=bajo + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.0381329256228078,0.5768707482993197,1.6799962939602242,3
motivation_score=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.18176094972569476,0.57660485021398,1.6792219302067164,2
ai_dependency_score=medio + ai_replaces_own_thinking_score=medio + seeks_career_counseling=si,burnout_cat=alto,0.03426567137332494,0.5763993948562783,1.678623591253787,3
ai_replaces_own_thinking_score=bajo + interview_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.054681176364781,0.576303317535545,1.6783437893341342,3
daily_study_hours=medio + motivation_score=bajo + sleep_hours=medio,burnout_cat=alto,0.06574332224120874,0.5760441292356185,1.6775889662050398,3
college_tier=tier_2 + placement_anxiety_score=alto + stream=cs/it,burnout_cat=alto,0.03579458584405072,0.5759768451519537,1.6773930176125125,3
fear_of_job_loss_to_ai=alto + seeks_career_counseling=si + uses_ai_for_assignments=rarely,burnout_cat=alto,0.03921215936684954,0.5759577278731837,1.6773373431697038,3
degree_type=b.tech/b.e. + motivation_score=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.08498965734328627,0.5758683729433273,1.6770771185848234,3
daily_study_hours=bajo + seeks_career_counseling=si + stress_level=medio,burnout_cat=alto,0.050544113679287704,0.5758196721311475,1.6769352892682632,3
placement_anxiety_score=alto + sleep_hours=bajo,burnout_cat=alto,0.047486284737836136,0.5757906215921482,1.6768506866116017,2
ai_dependency_score=alto + fear_of_job_loss_to_ai=alto + uses_ai_for_assignments=frequently,burnout_cat=alto,0.04433851965104776,0.5752625437572929,1.6753127878568201,3
ai_dependency_score=medio + resume_confidence_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.05225290044068711,0.5752475247524752,1.6752690486439947,3
career_clarity_score=medio + daily_ai_tool_usage_hrs=alto + placement_anxiety_score=alto,burnout_cat=alto,0.050544113679287704,0.5752302968270214,1.6752188764849794,3
ai_dependency_score=alto + daily_study_hours=bajo,burnout_cat=alto,0.06268549329975717,0.5750825082508251,1.6747884780620543,2
career_clarity_score=bajo + placement_anxiety_score=alto + stream=cs/it,burnout_cat=alto,0.046227178703120785,0.5749440715883668,1.6743853148221715,3
daily_ai_tool_usage_hrs=alto + degree_type=b.tech/b.e. + interview_anxiety_score=alto,burnout_cat=alto,0.044158647360374136,0.5749414519906324,1.674377685878429,3
ai_dependency_score=alto + ai_replaces_own_thinking_score=medio + resume_confidence_score=bajo,burnout_cat=alto,0.0728482777228168,0.5748757984386089,1.6741864858142725,3
motivation_score=bajo + social_media_hrs_per_day=alto + stress_level=medio,burnout_cat=alto,0.04910513535389873,0.5747368421052631,1.673781809158832,3
ai_replaces_own_thinking_score=medio + sleep_hours=bajo,burnout_cat=alto,0.03804298947747099,0.5747282608695652,1.6737568183888671,2
ai_replaces_own_thinking_score=medio + placement_anxiety_score=alto,burnout_cat=alto,0.1191653925712744,0.5745880312228968,1.6733484335168647,2
degree_type=b.tech/b.e. + motivation_score=bajo + social_media_hrs_per_day=alto,burnout_cat=alto,0.036154330425397965,0.5742857142857143,1.6724680086806853,3
motivation_score=bajo + social_media_hrs_per_day=medio + stream=cs/it,burnout_cat=alto,0.05045417753395089,0.5742067553735926,1.6722380599787783,3
ai_dependency_score=alto + daily_ai_tool_usage_hrs=alto + daily_study_hours=bajo,burnout_cat=alto,0.045237881104415865,0.5742009132420091,1.6722210461859346,3
seeks_career_counseling=si + stress_level=medio + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.031747459303894235,0.5739837398373984,1.6715885812603541,3
internship_experience=2 + motivation_score=bajo + stream=cs/it,burnout_cat=alto,0.03462541595467218,0.5737704918032787,1.6709675480253157,3
daily_study_hours=bajo + motivation_score=bajo + stream=cs/it,burnout_cat=alto,0.06016728123032647,0.5737564322469983,1.6709266029739063,3
ai_dependency_score=medio + daily_study_hours=medio + seeks_career_counseling=si,burnout_cat=alto,0.0381329256228078,0.5737483085250338,1.6709029446018466,3
ai_replaces_own_thinking_score=medio + degree_type=b.sc/b.a/b.com + placement_anxiety_score=alto,burnout_cat=alto,0.036064394280061154,0.5736766809728183,1.6706943467094726,3
career_clarity_score=bajo + daily_ai_tool_usage_hrs=alto + weekly_job_application_count=alto,burnout_cat=alto,0.03786311718679737,0.5735694822888283,1.6703821565137458,3
ai_dependency_score=alto + interview_anxiety_score=alto + stress_level=medio,burnout_cat=alto,0.04910513535389873,0.5729275970619098,1.6685128213020886,3
college_tier=tier_3 + motivation_score=bajo + sleep_hours=medio,burnout_cat=alto,0.07869412716970951,0.5726439790575917,1.6676868525776223,3
degree_type=b.sc/b.a/b.com + motivation_score=bajo + resume_confidence_score=bajo,burnout_cat=alto,0.04874539077255149,0.5723336853220696,1.6667831972488454,3
internship_experience=2 + seeks_career_counseling=si + sleep_hours=medio,burnout_cat=alto,0.03426567137332494,0.572072072072072,1.66602131204017,3
daily_ai_tool_usage_hrs=alto + placement_anxiety_score=alto + sleep_hours=medio,burnout_cat=alto,0.06547351380519831,0.5718774548311076,1.66545453647645,3
ai_dependency_score=alto + daily_ai_tool_usage_hrs=alto + social_media_hrs_per_day=alto,burnout_cat=alto,0.03336630991995683,0.5716486902927581,1.6647883151820788,3
motivation_score=bajo + resume_confidence_score=bajo,burnout_cat=alto,0.15504991456066192,0.5716180371352785,1.6646990452873653,2
internship_experience=1 + motivation_score=bajo + sleep_hours=medio,burnout_cat=alto,0.057469196870222145,0.5715563506261181,1.6645193982744386,3
daily_ai_tool_usage_hrs=alto + interview_anxiety_score=alto,burnout_cat=alto,0.09964924903318644,0.5714285714285714,1.6641472723190898,2
career_clarity_score=medio + motivation_score=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.08031297778577211,0.5713371721049265,1.6638810939326028,3
fear_of_job_loss_to_ai=alto + placement_anxiety_score=alto + stream=cs/it,burnout_cat=alto,0.10423599244536379,0.571217348447511,1.66353213656047,3
ai_dependency_score=alto + ai_replaces_own_thinking_score=medio + fear_of_job_loss_to_ai=alto,burnout_cat=alto,0.09776058998111341,0.5709033613445378,1.6626177251937966,3
fear_of_job_loss_to_ai=alto + interview_anxiety_score=alto + social_media_hrs_per_day=alto,burnout_cat=alto,0.058728302904937496,0.5708041958041958,1.6623289295827275,3
degree_type=b.sc/b.a/b.com + motivation_score=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.055490601672812306,0.570767807585569,1.6622229577118757,3
daily_ai_tool_usage_hrs=medio + resume_confidence_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.052972389603381596,0.5707364341085271,1.6621315900609515,3
ai_dependency_score=alto + daily_ai_tool_usage_hrs=medio + fear_of_job_loss_to_ai=alto,burnout_cat=alto,0.030488353269178883,0.5707070707070707,1.6620460762681821,3
daily_ai_tool_usage_hrs=alto + interview_anxiety_score=alto + weekly_job_application_count=alto,burnout_cat=alto,0.08400035974458135,0.5705558949297496,1.66160581344261,3
fear_of_job_loss_to_ai=alto + resume_confidence_score=bajo + uses_ai_for_assignments=frequently,burnout_cat=alto,0.03462541595467218,0.5703703703703703,1.6610655181110914,3
placement_anxiety_score=alto + resume_confidence_score=bajo + sleep_hours=bajo,burnout_cat=alto,0.03138771472254699,0.5702614379084967,1.660748278707327,3
ai_dependency_score=alto + sleep_hours=medio + social_media_hrs_per_day=alto,burnout_cat=alto,0.030668225559852505,0.5702341137123746,1.6606687036060486,3
ai_dependency_score=alto + daily_study_hours=bajo + sleep_hours=medio,burnout_cat=alto,0.04280960518032197,0.570059880239521,1.6601612908285055,3
ai_replaces_own_thinking_score=medio + daily_study_hours=medio + placement_anxiety_score=alto,burnout_cat=alto,0.05315226189405522,0.5699132111861137,1.6597341527444731,3
college_tier=tier_3 + internship_experience=0 + motivation_score=bajo,burnout_cat=alto,0.03264682075726234,0.5698587127158555,1.6595754391533781,3
interview_anxiety_score=alto + sleep_hours=bajo,burnout_cat=alto,0.04811583775519381,0.56975505857295,1.6592735715748115,2
ai_dependency_score=alto + fear_of_job_loss_to_ai=alto + stream=cs/it,burnout_cat=alto,0.08265131756452919,0.569745815251085,1.6592466526392913,3
career_clarity_score=bajo + motivation_score=bajo + sleep_hours=medio,burnout_cat=alto,0.05701951614353809,0.5696316262353999,1.658914104796074,3
ai_dependency_score=medio + seeks_career_counseling=si + social_media_hrs_per_day=medio,burnout_cat=alto,0.034985160536019425,0.5695461200585651,1.6586650887719185,3
ai_replaces_own_thinking_score=medio + degree_type=b.tech/b.e. + interview_anxiety_score=alto,burnout_cat=alto,0.056389963126180415,0.569482288828338,1.658479195778494,3
degree_type=b.tech/b.e. + motivation_score=bajo + sleep_hours=medio,burnout_cat=alto,0.06736217285727134,0.5691489361702128,1.6575083869242,3
daily_ai_tool_usage_hrs=alto + daily_study_hours=medio + placement_anxiety_score=alto,burnout_cat=alto,0.04811583775519381,0.5691489361702128,1.6575083869242,3
motivation_score=bajo + sleep_hours=medio + weekly_job_application_count=alto,burnout_cat=alto,0.12483136972749348,0.5690856908569085,1.6573242002718611,3
career_clarity_score=bajo + placement_anxiety_score=alto + social_media_hrs_per_day=alto,burnout_cat=alto,0.03741343646011332,0.5690834473324213,1.6573176665503386,3
ai_replaces_own_thinking_score=medio + placement_anxiety_score=alto + resume_confidence_score=bajo,burnout_cat=alto,0.08894684773810595,0.5690448791714614,1.6572053461255838,3
ai_replaces_own_thinking_score=medio + daily_ai_tool_usage_hrs=medio + motivation_score=bajo,burnout_cat=alto,0.04874539077255149,0.5687303252885624,1.6562892841496921,3
daily_ai_tool_usage_hrs=medio + daily_study_hours=medio + seeks_career_counseling=si,burnout_cat=alto,0.03768324489612375,0.5685210312075983,1.6556797658452818,3
interview_anxiety_score=alto + uses_ai_for_assignments=frequently,burnout_cat=alto,0.046317114848457595,0.5684326710816777,1.6554224383858498,2
daily_ai_tool_usage_hrs=alto + interview_anxiety_score=alto + uses_ai_for_assignments=frequently,burnout_cat=alto,0.046317114848457595,0.5684326710816777,1.6554224383858498,3
internship_experience=2 + motivation_score=bajo + resume_confidence_score=bajo,burnout_cat=alto,0.03552477740804029,0.5683453237410072,1.6551680604180878,3
daily_study_hours=bajo + motivation_score=bajo + social_media_hrs_per_day=alto,burnout_cat=alto,0.053961687202086515,0.5681818181818181,1.654691890090004,3
degree_type=b.tech/b.e. + motivation_score=bajo,burnout_cat=alto,0.09713103696375573,0.5681220410310363,1.654517803620768,2
ai_replaces_own_thinking_score=bajo + fear_of_job_loss_to_ai=alto + seeks_career_counseling=si,burnout_cat=alto,0.05665977156219085,0.5680793507664563,1.6543934785678962,3
ai_replaces_own_thinking_score=medio + daily_study_hours=bajo + interview_anxiety_score=alto,burnout_cat=alto,0.06574332224120874,0.567987567987568,1.6541261834609136,3
ai_dependency_score=alto + college_tier=tier_3 + stream=cs/it,burnout_cat=alto,0.05153341127799262,0.5678889990089196,1.653839125191246,3
ai_dependency_score=alto + internship_experience=1 + stream=cs/it,burnout_cat=alto,0.032736756902599154,0.5678627145085803,1.653762577952044,3
career_clarity_score=bajo + daily_ai_tool_usage_hrs=alto,burnout_cat=alto,0.044068711215037325,0.5677867902665122,1.6535414669914483,2
internship_experience=1 + seeks_career_counseling=si + stress_level=medio,burnout_cat=alto,0.03543484126270348,0.5677233429394812,1.6533566920230727,3
ai_dependency_score=alto + daily_ai_tool_usage_hrs=alto + internship_experience=1,burnout_cat=alto,0.035974458134724344,0.56657223796034,1.6500043776534887,3
seeks_career_counseling=si + social_media_hrs_per_day=bajo,burnout_cat=alto,0.03678388344275564,0.5664819944598337,1.6497415653218677,2
career_clarity_score=medio + daily_study_hours=medio + motivation_score=bajo,burnout_cat=alto,0.05450130407410738,0.5663551401869159,1.6493721329854159,3
daily_ai_tool_usage_hrs=medio + motivation_score=bajo + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.038402734058818236,0.5663129973474801,1.6492494021756499,3
career_clarity_score=bajo + fear_of_job_loss_to_ai=alto + placement_anxiety_score=alto,burnout_cat=alto,0.0778847018616782,0.5660130718954248,1.6483759419605104,3
ai_dependency_score=alto + internship_experience=1,burnout_cat=alto,0.04937494378990916,0.565979381443299,1.6482778266809954,2
ai_dependency_score=alto + daily_ai_tool_usage_hrs=alto + resume_confidence_score=bajo,burnout_cat=alto,0.06331504631711485,0.5659163987138264,1.6480944047404493,3
career_clarity_score=bajo + daily_ai_tool_usage_hrs=alto + stream=cs/it,burnout_cat=alto,0.03129777857721018,0.5658536585365853,1.6479116891745134,3
career_clarity_score=bajo + interview_anxiety_score=alto + stream=cs/it,burnout_cat=alto,0.04451839194172138,0.5657142857142857,1.647505799595899,3
college_tier=tier_2 + motivation_score=bajo + resume_confidence_score=bajo,burnout_cat=alto,0.05126360284198219,0.5654761904761905,1.6468124048990993,3
ai_dependency_score=alto + resume_confidence_score=bajo,burnout_cat=alto,0.08714812483136973,0.5653442240373396,1.6464280846179098,2
career_clarity_score=bajo + daily_study_hours=bajo + motivation_score=bajo,burnout_cat=alto,0.05450130407410738,0.5652985074626865,1.6462949461701444,3
ai_dependency_score=alto + fear_of_job_loss_to_ai=alto,burnout_cat=alto,0.12033456246065294,0.5652724968314322,1.6462191965083013,2
career_clarity_score=bajo + seeks_career_counseling=si + stress_level=medio,burnout_cat=alto,0.04244986059897473,0.5652694610778444,1.6462103556114591,3
interview_anxiety_score=alto + stream=cs/it + uses_ai_for_assignments=frequently,burnout_cat=alto,0.03588452198938753,0.565155807365439,1.6458793667093548,3
ai_dependency_score=alto + college_tier=tier_2 + weekly_job_application_count=alto,burnout_cat=alto,0.04101088227358576,0.5650557620817844,1.6455880090590258,3
ai_dependency_score=medio + seeks_career_counseling=si + weekly_job_application_count=alto,burnout_cat=alto,0.06484396078784063,0.5650470219435736,1.6455625555239901,3
ai_dependency_score=alto + degree_type=b.sc/b.a/b.com + weekly_job_application_count=alto,burnout_cat=alto,0.0348052882453458,0.564963503649635,1.6453193287271586,3
career_clarity_score=bajo + daily_ai_tool_usage_hrs=medio + seeks_career_counseling=si,burnout_cat=alto,0.03444554366399856,0.5648967551622418,1.6451249399290115,3
ai_replaces_own_thinking_score=medio + internship_experience=2 + placement_anxiety_score=alto,burnout_cat=alto,0.03210720388524148,0.564873417721519,1.6450569752869486,3
internship_experience=1 + motivation_score=bajo + stress_level=medio,burnout_cat=alto,0.04712654015648889,0.564655172413793,1.6444213887032384,3
daily_study_hours=medio + internship_experience=2 + motivation_score=bajo,burnout_cat=alto,0.03417573522798813,0.5646359583952452,1.6443654325292643,3
ai_dependency_score=medio + career_clarity_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.033815990646640884,0.5645645645645645,1.6441575152942358,3
ai_dependency_score=medio + daily_study_hours=medio + motivation_score=bajo,burnout_cat=alto,0.044068711215037325,0.5645161290322581,1.6440164585410366,3
ai_dependency_score=alto + resume_confidence_score=bajo + sleep_hours=medio,burnout_cat=alto,0.05899811134094793,0.5640584694754944,1.6426836359607182,3
career_clarity_score=bajo + fear_of_job_loss_to_ai=alto + social_media_hrs_per_day=alto,burnout_cat=alto,0.036064394280061154,0.5639943741209563,1.642496973769228,3
ai_dependency_score=alto + ai_replaces_own_thinking_score=medio + weekly_job_application_count=alto,burnout_cat=alto,0.09443295260365141,0.5639097744360901,1.6422505976833122,3
resume_confidence_score=medio + seeks_career_counseling=si + weekly_job_application_count=alto,burnout_cat=alto,0.047216476301825704,0.5639097744360901,1.6422505976833122,3
fear_of_job_loss_to_ai=alto + internship_experience=0 + interview_anxiety_score=alto,burnout_cat=alto,0.034985160536019425,0.5637681159420289,1.6418380516394497,3
career_clarity_score=medio + daily_ai_tool_usage_hrs=medio + seeks_career_counseling=si,burnout_cat=alto,0.032736756902599154,0.5634674922600619,1.640962557998855,3
resume_confidence_score=bajo + seeks_career_counseling=si + stress_level=medio,burnout_cat=alto,0.06475402464250382,0.5633802816901408,1.6407085783427644,3
career_clarity_score=bajo + motivation_score=bajo + social_media_hrs_per_day=medio,burnout_cat=alto,0.033995862937314505,0.563338301043219,1.6405863198794008,3
career_clarity_score=bajo + fear_of_job_loss_to_ai=alto + interview_anxiety_score=alto,burnout_cat=alto,0.0729382138681536,0.5631944444444444,1.6401673723881032,3
internship_experience=2 + motivation_score=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.051713283568666245,0.5631733594515181,1.640105967454539,3
interview_anxiety_score=alto + uses_ai_for_assignments=frequently + weekly_job_application_count=alto,burnout_cat=alto,0.03930209551218635,0.5631443298969073,1.6400214259098251,3
internship_experience=0 + motivation_score=bajo,burnout_cat=alto,0.04496807266840543,0.5630630630630631,1.6397847559450494,2
college_tier=tier_2 + motivation_score=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.06358485475312528,0.5628980891719745,1.639304309456046,3
internship_experience=0 + motivation_score=bajo + resume_confidence_score=bajo,burnout_cat=alto,0.0438888389243637,0.5628604382929643,1.639194660392737,3
daily_study_hours=bajo + internship_experience=1 + motivation_score=bajo,burnout_cat=alto,0.048385646191204244,0.5627615062761506,1.6389065448623674,3
motivation_score=bajo,burnout_cat=alto,0.21845489702311358,0.562528948587309,1.6382292769361677,1
ai_dependency_score=alto + daily_ai_tool_usage_hrs=alto + fear_of_job_loss_to_ai=alto,burnout_cat=alto,0.08822735857541146,0.5625,1.638144971189104,3
college_tier=tier_3 + daily_study_hours=bajo + motivation_score=bajo,burnout_cat=alto,0.07608597895494199,0.5625,1.638144971189104,3
daily_study_hours=medio + motivation_score=bajo + social_media_hrs_per_day=medio,burnout_cat=alto,0.045237881104415865,0.5620111731843576,1.6367213815183006,3
daily_ai_tool_usage_hrs=medio + motivation_score=bajo + social_media_hrs_per_day=alto,burnout_cat=alto,0.03750337260545013,0.5619946091644205,1.636673142823256,3
ai_replaces_own_thinking_score=medio + interview_anxiety_score=alto + resume_confidence_score=bajo,burnout_cat=alto,0.09299397427826243,0.5619565217391304,1.63656222242467,3
daily_ai_tool_usage_hrs=alto + fear_of_job_loss_to_ai=alto + resume_confidence_score=bajo,burnout_cat=alto,0.07500674521090026,0.5616161616161616,1.6355710060267419,3
