antecedente,consecuente,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,n_antecedentes
ai_dependency_score=medio + career_clarity_score=bajo + stress_level=medio,burnout_cat=alto,0.0745570644842162,0.3433762028959439,0.030848097850526127,0.413751507840772,1.2049510255844798,0.005246976148867932,1.1200434728379887,0.1837938840675796,3
college_tier=tier_3 + social_media_hrs_per_day=alto,burnout_cat=alto,0.13202626135443835,0.3433762028959439,0.05459124021944419,0.4134877384196185,1.2041828610496956,0.009256563913009656,1.1195397609160909,0.19535307776831515,2
interview_anxiety_score=alto + stream=engineering_(non-cs),burnout_cat=alto,0.09614173936505081,0.3433762028959439,0.039751776238870405,0.4134705332086062,1.204132755040988,0.006738990835887762,1.119506920421429,0.1875590373922245,2
daily_study_hours=medio + degree_type=b.sc/b.a/b.com + fear_of_job_loss_to_ai=alto,burnout_cat=alto,0.0935335911502833,0.3433762028959439,0.03867254249482867,0.41346153846153844,1.2041065600193415,0.006555333122422728,1.119489752439702,0.18699944854256015,3
college_tier=tier_3 + internship_experience=1 + resume_confidence_score=bajo,burnout_cat=alto,0.13229606979044878,0.3433762028959439,0.054681176364781,0.4133242692046227,1.2037067965652697,0.009253854262079912,1.1192278163847813,0.1950353086540979,3
ai_replaces_own_thinking_score=medio + career_clarity_score=medio + college_tier=tier_2,burnout_cat=alto,0.07572623437359474,0.3433762028959439,0.03129777857721018,0.4133016627078385,1.2036409606203395,0.005295191758396912,1.1191846906105571,0.18304908069464348,3
career_clarity_score=bajo + daily_ai_tool_usage_hrs=medio,burnout_cat=alto,0.1258206673261984,0.3433762028959439,0.05198309200467668,0.4131522516082916,1.2032058369912504,0.008779269012372914,1.118899746831394,0.19319492502883492,2
daily_ai_tool_usage_hrs=alto + sleep_hours=medio + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.08993614533681087,0.3433762028959439,0.037143628024102884,0.413,1.2027624410686222,0.006261695935251017,1.1186095351006067,0.18524043303573653,3
internship_experience=1 + weekly_job_application_count=alto,burnout_cat=alto,0.2293371706088677,0.3433762028959439,0.09470276103966184,0.4129411764705882,1.2025911317905893,0.015953834213089574,1.1184974499768487,0.21859389125114398,2
ai_dependency_score=alto + placement_anxiety_score=medio,burnout_cat=alto,0.09038582606349492,0.3433762028959439,0.037323500314776506,0.41293532338308453,1.2025740860912826,0.006287158565480379,1.118486298456909,0.18518884714257444,2
daily_study_hours=bajo + sleep_hours=medio + stress_level=medio,burnout_cat=alto,0.1579278712114399,0.3433762028959439,0.06520370536918788,0.4128701594533029,1.202384311933283,0.010975032621163998,1.1183621607320293,0.19988686208001408,3
ai_replaces_own_thinking_score=bajo + fear_of_job_loss_to_ai=alto + internship_experience=1,burnout_cat=alto,0.08256138141919238,0.3433762028959439,0.034085799082651316,0.41285403050108926,1.2023373402675777,0.005736185425085302,1.1183314392236055,0.1834309792691956,3
daily_study_hours=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.29436100368738194,0.3433762028959439,0.12150373235003148,0.412771157959059,1.2020959940667304,0.020427168623219333,1.1181736149435877,0.23825168543311456,2
degree_type=b.sc/b.a/b.com + resume_confidence_score=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.12968792157568126,0.3433762028959439,0.05351200647540246,0.41262135922330095,1.2016597415410903,0.008980260403278074,1.1178884479622773,0.1928247086785525,3
resume_confidence_score=bajo + social_media_hrs_per_day=medio + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.07545642593758431,0.3433762028959439,0.03111790628653656,0.4123957091775924,1.2010025904519774,0.005207965263989846,1.117459159777491,0.18102156946537418,3
fear_of_job_loss_to_ai=alto + stress_level=medio + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.11907545642593759,0.3433762028959439,0.04910513535389873,0.4123867069486405,1.200976373641156,0.008217457268258857,1.1174420403159,0.1899642300867414,3
daily_ai_tool_usage_hrs=alto + uses_ai_for_assignments=sometimes + weekly_job_application_count=alto,burnout_cat=alto,0.09803039841712384,0.3433762028959439,0.04038132925622808,0.4119266055045872,1.199636439655711,0.006720023279379546,1.1165677673064291,0.1845008051261586,3
daily_ai_tool_usage_hrs=medio + placement_anxiety_score=alto + uses_ai_for_assignments=rarely,burnout_cat=alto,0.13121683604640705,0.3433762028959439,0.054051623347423326,0.4119259766963674,1.1996346084041143,0.008994884429788456,1.1165665733972236,0.19154704202450704,3
college_tier=tier_3 + stream=cs/it + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.08624876337800162,0.3433762028959439,0.03552477740804029,0.41188738269030234,1.1995222127117526,0.005909004534831348,1.1164933003950173,0.18203503438652432,3
ai_replaces_own_thinking_score=medio + career_clarity_score=medio + degree_type=b.tech/b.e.,burnout_cat=alto,0.09281410198758881,0.3433762028959439,0.038222861768144614,0.41182170542635654,1.1993309435923674,0.006352707852449492,1.1163686303317724,0.18320587360551432,3
placement_anxiety_score=alto + uses_ai_for_assignments=rarely,burnout_cat=alto,0.14938393740444283,0.3433762028959439,0.06151632341037863,0.41180012040939196,1.1992680824599342,0.010221434210795688,1.1163276632444596,0.19533851722419465,2
daily_study_hours=bajo + resume_confidence_score=bajo + sleep_hours=medio,burnout_cat=alto,0.19066462811403903,0.3433762028959439,0.07851425487903589,0.4117924528301887,1.1992457524931557,0.013044558850669935,1.116313111355733,0.20528270482389097,3
daily_ai_tool_usage_hrs=alto + internship_experience=2,burnout_cat=alto,0.11358935156039213,0.3433762028959439,0.04676679557514165,0.41171813143309577,1.1990293094302231,0.0077629153469217435,1.1161720804070292,0.18726312749750246,2
ai_replaces_own_thinking_score=medio + sleep_hours=medio + social_media_hrs_per_day=medio,burnout_cat=alto,0.13787211080133105,0.3433762028959439,0.05674970770752766,0.41161121983039795,1.1987179552892075,0.009407705815317753,1.1159692693575587,0.19228632749225225,3
daily_study_hours=bajo + sleep_hours=medio + social_media_hrs_per_day=alto,burnout_cat=alto,0.10423599244536379,0.3433762028959439,0.042899541325658784,0.4115616911130285,1.1985737148993618,0.00710738203467947,1.1158753384803533,0.1849538615678647,3
interview_anxiety_score=alto + placement_anxiety_score=alto + stress_level=medio,burnout_cat=alto,0.21548700422699882,0.3433762028959439,0.08867703930209551,0.41151919866444076,1.1984499659376417,0.014683930017206442,1.1157947644406514,0.21107217193407463,3
daily_study_hours=medio + fear_of_job_loss_to_ai=alto + sleep_hours=medio,burnout_cat=alto,0.21314866444824174,0.3433762028959439,0.0876877417033906,0.41139240506329117,1.1980807102930158,0.014497562652811671,1.115554407983235,0.21011807942885774,3
ai_replaces_own_thinking_score=medio + sleep_hours=medio + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.10540516233474233,0.3433762028959439,0.04334922205234284,0.4112627986348123,1.1977032629702666,0.00715559764420845,1.1153088263854403,0.18451777824961918,3
college_tier=tier_2 + resume_confidence_score=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.13346523967982732,0.3433762028959439,0.05486104865545463,0.41105121293800545,1.1970870708899115,0.00903226143559846,1.1149081406206172,0.1899968523229006,3
daily_study_hours=bajo + internship_experience=1,burnout_cat=alto,0.14560661930029678,0.3433762028959439,0.059807536648979226,0.4107473749227919,1.1962022162824837,0.00980968859712806,1.114333257349546,0.1919735654926791,2
social_media_hrs_per_day=alto + stress_level=medio + weekly_job_application_count=alto,burnout_cat=alto,0.12788919866894505,0.3433762028959439,0.05252270887669754,0.41068917018284107,1.1960327090788396,0.008608601446350186,1.114223197472515,0.18793766183864222,3
ai_replaces_own_thinking_score=medio + college_tier=tier_3 + resume_confidence_score=medio,burnout_cat=alto,0.07338789459483766,0.3433762028959439,0.03012860868783164,0.41053921568627455,1.1955960029375816,0.00492895210332852,1.1139397472700827,0.17655399601043606,3
ai_replaces_own_thinking_score=bajo + internship_experience=2 + placement_anxiety_score=alto,burnout_cat=alto,0.0753664897922475,0.3433762028959439,0.030938033995862937,0.41050119331742246,1.1954852720001101,0.005058974905405075,1.113867898731172,0.17684801270349684,3
motivation_score=medio + placement_anxiety_score=alto + stream=cs/it,burnout_cat=alto,0.09290403813292562,0.3433762028959439,0.0381329256228078,0.4104549854791868,1.1953507028661807,0.006231889775023827,1.1137805950878323,0.18016333120073022,3
ai_replaces_own_thinking_score=bajo + placement_anxiety_score=alto + social_media_hrs_per_day=medio,burnout_cat=alto,0.10981203345624607,0.3433762028959439,0.045058008813742244,0.4103194103194103,1.1949558730595922,0.007351169733254115,1.1135245225889618,0.1832747921009869,3
career_clarity_score=bajo + daily_ai_tool_usage_hrs=medio + sleep_hours=medio,burnout_cat=alto,0.08813742243007465,0.3433762028959439,0.036154330425397965,0.41020408163265304,1.1946200062004895,0.005890036978323136,1.1133067840172577,0.17866040151348972,3
career_clarity_score=medio + fear_of_job_loss_to_ai=alto + social_media_hrs_per_day=medio,burnout_cat=alto,0.13967083370806727,0.3433762028959439,0.05728932457954852,0.41017385705086934,1.194531984428658,0.00932968404556158,1.1132497346098242,0.189290399573844,3
ai_dependency_score=medio + career_clarity_score=bajo + daily_ai_tool_usage_hrs=medio,burnout_cat=alto,0.07608597895494199,0.3433762028959439,0.03120784243187337,0.4101654846335698,1.1945076017916874,0.005081727884704693,1.1132339325651934,0.1762447152393827,3
college_tier=tier_2 + social_media_hrs_per_day=alto,burnout_cat=alto,0.09542225020235633,0.3433762028959439,0.03912222322151273,0.409990574929312,1.1939982196540126,0.006356493275240897,1.1129039117051174,0.1796173001190794,2
ai_dependency_score=medio + resume_confidence_score=bajo + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.09587193092904038,0.3433762028959439,0.03930209551218635,0.4099437148217636,1.1938617509437375,0.006381955905470263,1.1128155289553636,0.17960074761657954,3
college_tier=tier_3 + daily_study_hours=bajo + degree_type=b.tech/b.e.,burnout_cat=alto,0.11035165032826694,0.3433762028959439,0.045237881104415865,0.4099429502852486,1.1938595244163643,0.0073457504313946265,1.1128140870810452,0.18252213367590653,3
daily_study_hours=medio + fear_of_job_loss_to_ai=alto + social_media_hrs_per_day=bajo,burnout_cat=alto,0.08867703930209551,0.3433762028959439,0.03633420271607159,0.40973630831643,1.1932577297460412,0.005884617676463647,1.112424508495875,0.17771754477332652,3
daily_ai_tool_usage_hrs=alto + social_media_hrs_per_day=medio + stress_level=medio,burnout_cat=alto,0.0951524417663459,0.3433762028959439,0.0389423509308391,0.4092627599243856,1.1918786347824104,0.006269266780833831,1.1115327637377461,0.1779177043131585,3
fear_of_job_loss_to_ai=alto + resume_confidence_score=bajo + uses_ai_for_assignments=rarely,burnout_cat=alto,0.09982912132386006,0.3433762028959439,0.040831009982912135,0.40900900900900905,1.1911396467184838,0.006552065364286562,1.1110555103437534,0.17826379166239367,3
ai_replaces_own_thinking_score=medio + motivation_score=medio + placement_anxiety_score=alto,burnout_cat=alto,0.0745570644842162,0.3433762028959439,0.030488353269178883,0.4089264173703257,1.190899118580579,0.004887231567520689,1.1109002608148215,0.17321252984969804,3
ai_replaces_own_thinking_score=bajo + placement_anxiety_score=alto + resume_confidence_score=bajo,burnout_cat=alto,0.15343106394459932,0.3433762028959439,0.06268549329975717,0.40855803048065653,1.1898262810147773,0.010000917156175897,1.1102083229529431,0.18845621024435674,3
degree_type=b.tech/b.e. + placement_anxiety_score=alto + stress_level=medio,burnout_cat=alto,0.11538807446712834,0.3433762028959439,0.04712654015648889,0.4084177708495713,1.1894178088204252,0.007505021286491949,1.1099451010336019,0.18002531594485432,3
ai_replaces_own_thinking_score=medio + uses_ai_for_assignments=rarely + weekly_job_application_count=alto,burnout_cat=alto,0.07752495728033096,0.3433762028959439,0.031657523158557424,0.4083526682134571,1.1892282131653822,0.005037297697967118,1.1098229668699928,0.1724908488216473,3
daily_study_hours=bajo + internship_experience=1 + sleep_hours=medio,burnout_cat=alto,0.1035165032826693,0.3433762028959439,0.04226998830830111,0.40834057341442226,1.189192989993442,0.006724884474032612,1.1098002796868849,0.17746405518937197,3
ai_dependency_score=alto + daily_ai_tool_usage_hrs=alto + seeks_career_counseling=no,burnout_cat=alto,0.12312258296609407,0.3433762028959439,0.05027430524327727,0.408327246165084,1.1891541776085826,0.007996940213639066,1.1097752817721638,0.1814006696940506,3
daily_study_hours=bajo + social_media_hrs_per_day=medio + stream=cs/it,burnout_cat=alto,0.07581617051893155,0.3433762028959439,0.030938033995862937,0.4080664294187426,1.1883946120238342,0.004904565244960815,1.1092862945064514,0.17153369332017704,3
ai_replaces_own_thinking_score=medio + daily_study_hours=medio,burnout_cat=alto,0.2046047306412447,0.3433762028959439,0.08346074287256049,0.40791208791208794,1.1879451297785504,0.01320434737042249,1.1089971331935615,0.1989077438044885,2
ai_replaces_own_thinking_score=bajo + degree_type=b.tech/b.e. + placement_anxiety_score=alto,burnout_cat=alto,0.10342656713733249,0.3433762028959439,0.0421800521629643,0.4078260869565218,1.1876946728312114,0.006665830260784655,1.1088360744047938,0.17626304657444483,3
daily_ai_tool_usage_hrs=medio + interview_anxiety_score=alto + sleep_hours=medio,burnout_cat=alto,0.15945678568216567,0.3433762028959439,0.06502383307851425,0.40778341793570216,1.187570409645645,0.010270167484979893,1.1087561831099917,0.18790784528051577,3
career_clarity_score=alto + interview_anxiety_score=alto,burnout_cat=alto,0.08229157298318195,0.3433762028959439,0.03354618221063045,0.4076502732240437,1.187182657930367,0.005289214349330992,1.1085069637457772,0.17180798572393924,2
degree_type=b.tech/b.e. + resume_confidence_score=bajo + social_media_hrs_per_day=alto,burnout_cat=alto,0.07545642593758431,0.3433762028959439,0.030758161705189316,0.40762812872467225,1.1871181674409719,0.0048482206826426025,1.1084655246887385,0.17048831547090817,3
daily_study_hours=bajo + motivation_score=bajo + seeks_career_counseling=no,burnout_cat=alto,0.11430884072308661,0.3433762028959439,0.04658692328446803,0.4075531077891424,1.1868996871418214,0.007335987599537304,1.1083251608489444,0.17779201390086838,3
daily_ai_tool_usage_hrs=alto + social_media_hrs_per_day=bajo,burnout_cat=alto,0.09776058998111341,0.3433762028959439,0.039841712384207216,0.40754369825206993,1.1868722841447787,0.006273052203625236,1.1083075581554487,0.17450951537472859,2
internship_experience=1 + sleep_hours=medio + weekly_job_application_count=alto,burnout_cat=alto,0.16530263512905838,0.3433762028959439,0.06736217285727134,0.4075081610446137,1.186768790637784,0.010601181677961605,1.108241082715569,0.1885424505237669,3
daily_ai_tool_usage_hrs=medio + motivation_score=bajo + seeks_career_counseling=no,burnout_cat=alto,0.10486554546272146,0.3433762028959439,0.04271966903498516,0.4073756432246999,1.1863828645928334,0.006711336219383891,1.1079932668933856,0.17550635354587626,3
social_media_hrs_per_day=alto + stress_level=medio,burnout_cat=alto,0.15765806277542946,0.3433762028959439,0.06421440777048296,0.40730176839703364,1.186167722055164,0.010078380818725634,1.107855164892599,0.18632445504360182,2
degree_type=b.tech/b.e. + interview_anxiety_score=alto + stress_level=medio,burnout_cat=alto,0.12321251911143088,0.3433762028959439,0.05018436909794046,0.40729927007299266,1.1861604462916724,0.007876122136213408,1.1078504951139863,0.17899859961742237,3
resume_confidence_score=bajo + sleep_hours=medio + weekly_job_application_count=alto,burnout_cat=alto,0.2983181940822016,0.3433762028959439,0.12150373235003148,0.40729574917093764,1.1861501925174582,0.019068363611309855,1.1078439140356837,0.22365756393765696,3
ai_dependency_score=alto + fear_of_job_loss_to_ai=alto + motivation_score=medio,burnout_cat=alto,0.08328087058188686,0.3433762028959439,0.033905926791977695,0.4071274298056155,1.1856600031452693,0.005309257677700865,1.107529391836714,0.17081338131619414,3
ai_dependency_score=medio + daily_ai_tool_usage_hrs=alto + fear_of_job_loss_to_ai=alto,burnout_cat=alto,0.07977336091375124,0.3433762028959439,0.03246694846658872,0.40698985343855687,1.185259345307311,0.005074674703777114,1.1072724487287027,0.16985249686497617,3
college_tier=tier_3 + resume_confidence_score=bajo + sleep_hours=medio,burnout_cat=alto,0.20397517762388703,0.3433762028959439,0.08301106214587643,0.4069664902998237,1.1851913058260186,0.012970840168360406,1.1072288266408916,0.19629332271494146,3
ai_replaces_own_thinking_score=bajo + daily_study_hours=bajo + interview_anxiety_score=alto,burnout_cat=alto,0.08202176454717151,0.3433762028959439,0.03336630991995683,0.40679824561403505,1.1847013339398784,0.005201987854923925,1.1069147928999985,0.16983561569315686,3
ai_replaces_own_thinking_score=medio + interview_anxiety_score=medio + stress_level=medio,burnout_cat=alto,0.09308391042359924,0.3433762028959439,0.03786311718679737,0.40676328502415454,1.1845995196918737,0.005900317474835687,1.1068495602649804,0.1718271978562967,3
daily_study_hours=bajo + sleep_hours=medio + weekly_job_application_count=alto,burnout_cat=alto,0.20829211260005395,0.3433762028959439,0.08471984890727584,0.40673575129533684,1.1845193343773834,0.013197294189494918,1.1067981907518152,0.19675906664708254,3
college_tier=tier_3 + stream=cs/it,burnout_cat=alto,0.24435650688011512,0.3433762028959439,0.099379440597176,0.40669856459330145,1.1844110371170558,0.01547323111176549,1.1067288193124816,0.20604757970791268,2
daily_study_hours=medio + resume_confidence_score=bajo + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.07518661750157388,0.3433762028959439,0.030578289414515694,0.40669856459330145,1.1844110371170558,0.004760994188235536,1.1067288193124816,0.16835668235980575,3
ai_replaces_own_thinking_score=bajo + career_clarity_score=medio + placement_anxiety_score=alto,burnout_cat=alto,0.12384207212878856,0.3433762028959439,0.05036424138861408,0.40668119099491645,1.184360440720921,0.007839820902265066,1.1066964120101408,0.17766482388479923,3
daily_ai_tool_usage_hrs=alto + stream=cs/it + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.07851425487903589,0.3433762028959439,0.031927331594567857,0.406643757159221,1.184251423743682,0.004967404881000174,1.1066265924166812,0.16884115546293554,3
fear_of_job_loss_to_ai=alto + stream=engineering_(non-cs) + weekly_job_application_count=alto,burnout_cat=alto,0.09623167551038762,0.3433762028959439,0.03912222322151273,0.4065420560747664,1.1839552439746799,0.006078555886441232,1.106436949450929,0.17191737497755252,3
degree_type=b.tech/b.e. + social_media_hrs_per_day=alto + weekly_job_application_count=alto,burnout_cat=alto,0.09892975987049195,0.3433762028959439,0.04020145696555446,0.4063636363636364,1.183435639792371,0.006231331667817405,1.1061044055351636,0.1720205881755313,3
college_tier=tier_2 + fear_of_job_loss_to_ai=alto + internship_experience=2,burnout_cat=alto,0.07482687292022663,0.3433762028959439,0.030398417123842073,0.40625000000000006,1.1831047014143532,0.004704649625917323,1.1058927109120944,0.1672835767323957,3
ai_replaces_own_thinking_score=bajo + internship_experience=1 + interview_anxiety_score=alto,burnout_cat=alto,0.08148214767515065,0.3433762028959439,0.0330965014839464,0.4061810154525386,1.1829038006329955,0.005117471011446606,1.105764238245864,0.16833937138940555,3
daily_study_hours=medio + fear_of_job_loss_to_ai=alto + social_media_hrs_per_day=medio,burnout_cat=alto,0.14884432053242197,0.3433762028959439,0.0604370896663369,0.4060422960725076,1.1824998140466767,0.009327492059287068,1.1055059859686804,0.18132276949241238,3
college_tier=tier_2 + internship_experience=1 + weekly_job_application_count=alto,burnout_cat=alto,0.07464700062955301,0.3433762028959439,0.03030848097850526,0.4060240963855422,1.1824468118676907,0.004676477344758213,1.1054721127715346,0.1667428526273197,3
internship_experience=1 + resume_confidence_score=bajo,burnout_cat=alto,0.22726863926612106,0.3433762028959439,0.09227448511556795,0.40601503759398494,1.182420430331985,0.014235842727039275,1.105455253352398,0.1996517001172493,2
ai_dependency_score=alto + seeks_career_counseling=no + sleep_hours=medio,burnout_cat=alto,0.11385915999640256,0.3433762028959439,0.046227178703120785,0.4060031595576619,1.1823858384289267,0.0071306526786343236,1.1054331477842219,0.17407208928446607,3
placement_anxiety_score=alto + resume_confidence_score=bajo + uses_ai_for_assignments=rarely,burnout_cat=alto,0.10414605630002698,0.3433762028959439,0.04226998830830111,0.4058721934369603,1.1820044313319962,0.006508710949410648,1.1051894724513036,0.171880119700876,3
college_tier=tier_3 + daily_study_hours=bajo + internship_experience=1,burnout_cat=alto,0.09928950445183919,0.3433762028959439,0.04029139311089127,0.4057971014492754,1.181785744110658,0.006197740084798814,1.1050498048824358,0.170779544968262,3
ai_replaces_own_thinking_score=medio + career_clarity_score=medio + sleep_hours=medio,burnout_cat=alto,0.1465059807536649,0.3433762028959439,0.05944779206763198,0.4057704112952732,1.1817080155034423,0.009141124694892297,1.1050001709530033,0.18016209434566846,3
ai_dependency_score=alto + seeks_career_counseling=no,burnout_cat=alto,0.1662919327277633,0.3433762028959439,0.06745210900260815,0.4056246619794483,1.1812835559322905,0.010351416570321043,1.104729209140491,0.18407306724199915,2
degree_type=b.tech/b.e. + internship_experience=1 + sleep_hours=medio,burnout_cat=alto,0.08382048745390773,0.3433762028959439,0.033995862937314505,0.4055793991416309,1.1811517388831307,0.005213902230504566,1.1046450882689174,0.1674003021799232,3
stream=cs/it + uses_ai_for_assignments=sometimes + weekly_job_application_count=alto,burnout_cat=alto,0.12950804928500764,0.3433762028959439,0.05252270887669754,0.40555555555555556,1.181082300215354,0.008052726668750856,1.1046007801750475,0.17612908613054382,3
college_tier=tier_3 + sleep_hours=medio + stream=cs/it,burnout_cat=alto,0.16943969781455168,0.3433762028959439,0.0687112150373235,0.40552016985138,1.1809792479249592,0.010529654981926581,1.1045350301286083,0.18450806033273134,3
daily_study_hours=medio + fear_of_job_loss_to_ai=alto + internship_experience=2,burnout_cat=alto,0.1142189045777498,0.3433762028959439,0.046317114848457595,0.40551181102362205,1.180954904864236,0.007097061095615725,1.1045194997644385,0.1729858730914478,3
ai_replaces_own_thinking_score=bajo + daily_study_hours=medio + placement_anxiety_score=alto,burnout_cat=alto,0.13400485655184818,0.3433762028959439,0.05432143178343376,0.4053691275167785,1.1805393737189784,0.008307352971044478,1.1042544669131418,0.1765940223345728,3
college_tier=tier_2 + daily_ai_tool_usage_hrs=medio + fear_of_job_loss_to_ai=alto,burnout_cat=alto,0.09722097310909254,0.3433762028959439,0.03939203165752316,0.40518038852913973,1.1799897171439246,0.006008663069474299,1.1039040819121069,0.16896159889224613,3
daily_study_hours=bajo + degree_type=b.sc/b.a/b.com + weekly_job_application_count=alto,burnout_cat=alto,0.0876877417033906,0.3433762028959439,0.03552477740804029,0.4051282051282051,1.1798377456313547,0.005414893621409719,1.1038072451318182,0.1670763786287584,3
college_tier=tier_3 + social_media_hrs_per_day=alto + stress_level=medio,burnout_cat=alto,0.07950355247774081,0.3433762028959439,0.03219714003057829,0.4049773755656108,1.179398491072296,0.004897512064033237,1.1035274460836224,0.1652479579054235,3
college_tier=tier_3 + daily_study_hours=bajo,burnout_cat=alto,0.2425577839733789,0.3433762028959439,0.09812033456246065,0.40452354467927326,1.1780768185670087,0.014831763718827162,1.1026864139412447,0.19956495155523218,2
daily_ai_tool_usage_hrs=medio + interview_anxiety_score=alto + social_media_hrs_per_day=medio,burnout_cat=alto,0.10450580088137422,0.3433762028959439,0.04226998830830111,0.40447504302925996,1.1779355692620066,0.006385183221055239,1.1025966072758862,0.16868577436167004,3
ai_replaces_own_thinking_score=bajo + college_tier=tier_3 + interview_anxiety_score=alto,burnout_cat=alto,0.14218904577749797,0.3433762028959439,0.057469196870222145,0.4041745730550285,1.1770605232579523,0.008644862237747346,1.1020405766682726,0.17536033282240449,3
ai_dependency_score=medio + resume_confidence_score=bajo + social_media_hrs_per_day=alto,burnout_cat=alto,0.0877776778487274,0.3433762028959439,0.03543484126270348,0.4036885245901639,1.1756450248606685,0.005294075543984058,1.1011423126693447,0.16377927614803728,3
ai_replaces_own_thinking_score=bajo + placement_anxiety_score=alto,burnout_cat=alto,0.23311448871301377,0.3433762028959439,0.09407320802230416,0.40354938271604934,1.1752398078626904,0.014027240048000128,1.1008854347307329,0.19443558096080357,2
fear_of_job_loss_to_ai=alto + internship_experience=2 + social_media_hrs_per_day=medio,burnout_cat=alto,0.08849716701142189,0.3433762028959439,0.03570464969871391,0.4034552845528455,1.1749657697598452,0.005316828523283676,1.100711782538997,0.1633690766590573,3
interview_anxiety_score=alto + stream=commerce/management,burnout_cat=alto,0.07824444644302546,0.3433762028959439,0.03156758701322061,0.40344827586206894,1.1749453586459782,0.004700306095919489,1.100698850636857,0.1615358763373203,2
ai_replaces_own_thinking_score=medio + social_media_hrs_per_day=bajo,burnout_cat=alto,0.09452288874898822,0.3433762028959439,0.0381329256228078,0.4034253092293054,1.1748784738922595,0.00567601499742449,1.1006564764854272,0.16438641764304598,2
stream=cs/it + weekly_job_application_count=alto,burnout_cat=alto,0.3801600863386995,0.3433762028959439,0.1533411277992625,0.4033593565176248,1.17468640259808,0.02280320085968568,1.100534809817147,0.23991512110602958,2
degree_type=b.sc/b.a/b.com + social_media_hrs_per_day=alto,burnout_cat=alto,0.08184189225649789,0.3433762028959439,0.033006565338609586,0.40329670329670325,1.1745039402713575,0.004904007137754386,1.1004192548152687,0.16182040583414256,2
college_tier=tier_3 + resume_confidence_score=bajo + social_media_hrs_per_day=medio,burnout_cat=alto,0.1324759420811224,0.3433762028959439,0.05342207033006565,0.4032586558044806,1.174393136168156,0.007932984363186853,1.1003490934405853,0.17117264287075598,3
resume_confidence_score=bajo + social_media_hrs_per_day=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.08409029588991816,0.3433762028959439,0.033905926791977695,0.4032085561497326,1.1742472330615183,0.0050313202889012,1.1002567209539291,0.16201442529082904,3
daily_ai_tool_usage_hrs=alto + internship_experience=2 + sleep_hours=medio,burnout_cat=alto,0.0778847018616782,0.3433762028959439,0.03138771472254699,0.4030023094688222,1.1736465895714598,0.00464396153360128,1.0998766117835834,0.16045146615834302,3
ai_dependency_score=medio + fear_of_job_loss_to_ai=alto + stream=cs/it,burnout_cat=alto,0.1341847288425218,0.3433762028959439,0.054051623347423326,0.40281501340482573,1.1731011351619323,0.007975780670856344,1.0995316557567358,0.17042732179859502,3
ai_dependency_score=medio + degree_type=b.tech/b.e. + fear_of_job_loss_to_ai=alto,burnout_cat=alto,0.1233024552567677,0.3433762028959439,0.049644752225919596,0.40262582056892776,1.1725501568637788,0.007305623332103689,1.0991834259214417,0.16785494460402128,3
ai_replaces_own_thinking_score=medio + internship_experience=2,burnout_cat=alto,0.13517402644122672,0.3433762028959439,0.05441136792877057,0.40252827677977376,1.1722660842101373,0.007995823999226215,1.0990039722131362,0.16992013998707375,2
ai_dependency_score=medio + degree_type=b.sc/b.a/b.com + fear_of_job_loss_to_ai=alto,burnout_cat=alto,0.08579908265131757,0.3433762028959439,0.03453547980933537,0.4025157232704402,1.1722295251555852,0.005074116596570689,1.0989808814688937,0.16071384653221824,3
fear_of_job_loss_to_ai=alto + internship_experience=2 + sleep_hours=medio,burnout_cat=alto,0.13301555895314326,0.3433762028959439,0.05351200647540246,0.40229885057471265,1.1715979359717732,0.007837628915990554,1.0985821220779401,0.16893598103141663,3
resume_confidence_score=bajo + sleep_hours=medio + social_media_hrs_per_day=alto,burnout_cat=alto,0.12636028419821926,0.3433762028959439,0.05081392211529814,0.40213523131672596,1.1711214345234877,0.007424807530461264,1.098281470156189,0.16725153550846225,3
daily_ai_tool_usage_hrs=medio + degree_type=b.sc/b.a/b.com + fear_of_job_loss_to_ai=alto,burnout_cat=alto,0.08301106214587643,0.3433762028959439,0.03336630991995683,0.40195016251354276,1.1705824664714723,0.0048622866019465555,1.0979416027663835,0.1589162390197941,3
internship_experience=1 + resume_confidence_score=bajo + sleep_hours=medio,burnout_cat=alto,0.16314416764097492,0.3433762028959439,0.06556344995053512,0.4018743109151047,1.1703615670678496,0.009543625141357828,1.0978023667712051,0.17394058536017243,3
ai_replaces_own_thinking_score=medio + resume_confidence_score=medio + weekly_job_application_count=alto,burnout_cat=alto,0.13049734688371256,0.3433762028959439,0.05243277273136073,0.40179186767746383,1.1701214711120274,0.007623089270436673,1.097651070965421,0.16720808367829065,3
